"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000147251",4.23511015716633,4.44537447333929,1.37989704251888,3.22152619823334,0.00127509804355034,0.0742359278541727
"ENSG00000275272",3.61475090105155,3.09062839126601,0.959264627930443,3.22187256913024,0.00127355763851456,0.0742359278541727
"ENSG00000116679",14.6318394620946,3.00186236770101,0.932828949127032,3.21802016383629,0.00129078743299895,0.0743325197829178
"ENSG00000136051",8.66664325896402,4.97482579116962,1.55076687925929,3.20797784483623,0.001336717955092,0.0761498035062086
"ENSG00000117228",4.21462397539345,3.60866137315616,1.12776455019167,3.19983579244695,0.00137505905215534,0.0764233657520367
"ENSG00000122257",2.02394067573374,5.90725785368712,1.85189750353372,3.18984060533325,0.00142351283348693,0.0764233657520367
"ENSG00000133112",19.646856248011,2.91804638859179,0.916722211889523,3.18313045189251,0.00145691958115434,0.0764233657520367
"ENSG00000136560",2.21681162532162,4.62464809751185,1.44992538298657,3.18957661668488,0.00142481365274699,0.0764233657520367
"ENSG00000137161",2.7801352319164,-2.72818613051843,0.853355987837154,-3.19700824673776,0.00138860956490834,0.0764233657520367
"ENSG00000159459",4.26565987613296,4.39714479822934,1.375974250014,3.19565921977435,0.00139511783391171,0.0764233657520367
"ENSG00000173821",35.7476189577522,3.13667832548193,0.985241380918092,3.18366482187242,0.00145423295297052,0.0764233657520367
"ENSG00000188895",3.39730881618351,2.67255857828223,0.838847606482668,3.18598820289708,0.00144260479592018,0.0764233657520367
"ENSG00000073614",4.02416780257943,4.15491752330982,1.31251591207505,3.16561306806637,0.00154756502615443,0.0783824996438946
"ENSG00000100644",18.1400277979665,1.53239553072664,0.484758915694452,3.16114976148787,0.00157147678384395,0.0783824996438946
"ENSG00000127603",12.0285339814437,3.46998996425284,1.09844068147948,3.15901443087409,0.0015830365160243,0.0783824996438946
"ENSG00000127951",2.8084442682024,3.35674262030188,1.06022709867643,3.16606001156957,0.00154518911639769,0.0783824996438946
"ENSG00000142599",5.91186952896015,3.24135935167196,1.02184093690981,3.17207819200734,0.0015135224989732,0.0783824996438946
"ENSG00000280711",2.81017694389751,-1.90618941850235,0.60261411037429,-3.16320077091855,0.00156044675582199,0.0783824996438946
"ENSG00000034677",5.38147525562829,5.00041513204915,1.5852426612151,3.15435311854167,0.00160854325881531,0.0788333296253742
"ENSG00000100650",3.78095862804965,4.07776555599745,1.29498282775004,3.1488954668861,0.00163888807703647,0.0788333296253742
"ENSG00000118482",3.13917638771132,3.80468087579678,1.20877898302224,3.1475405588904,0.00164650261897337,0.0788333296253742
"ENSG00000168769",7.57596140377453,3.32063781948274,1.05530108849517,3.14662597782202,0.00165166092646594,0.0788333296253742
"ENSG00000054267",4.70581459685921,3.19654571859786,1.02177205485387,3.12843329724358,0.00175740894920594,0.0801022641582391
"ENSG00000102908",6.33145760106334,4.54366624170968,1.45291461991243,3.12727684024786,0.00176433705725682,0.0801022641582391
"ENSG00000118503",12.2989972584289,3.63501509721677,1.16095531856109,3.13105512253655,0.00174179463942127,0.0801022641582391
"ENSG00000119844",2.49737515770463,4.25575393822056,1.36118483283873,3.1265070220811,0.00176896279851151,0.0801022641582391
"ENSG00000140299",2.09707148354186,3.74840950561572,1.19573799131734,3.13480840521434,0.00171966386340243,0.0801022641582391
"ENSG00000248540",12.4832104315594,1.66082088656162,0.530204295171953,3.13241688474628,0.0017337350790375,0.0801022641582391
"ENSG00000136167",15.4904833261279,3.01576098932625,0.968025593971937,3.11537319685132,0.00183712316634209,0.0824837164006813
"ENSG00000136040",11.8554958098515,2.87619382681762,0.924926480344835,3.10964588855247,0.00187311757596069,0.0826981409786645
"ENSG00000159140",6.01526167596991,3.65304255744073,1.17426428866238,3.1109202525455,0.00186505299825415,0.0826981409786645
"ENSG00000139218",6.9818516600952,3.82145084106884,1.23268316501185,3.10010791867357,0.00193450144281135,0.0847023854877232
"ENSG00000108848",2.75724519046257,2.42709495875059,0.783686888351208,3.09702126554259,0.00195475850433137,0.0848877914421934
"ENSG00000110422",8.56745611167804,5.23404176554469,1.69608899189621,3.0859476068488,0.00202904571724373,0.0869256484331059
"ENSG00000143669",12.5782547299074,2.69528471918601,0.873850940563556,3.0843758289575,0.00203979738393789,0.0869256484331059
"ENSG00000280418",3.28093083323974,2.0670779289698,0.670528407128246,3.08275966684652,0.00205090714498645,0.0869256484331059
"ENSG00000043462",27.2666842423204,2.5778208742682,0.839427765855979,3.07092638476111,0.00213395756552677,0.0886971822255579
"ENSG00000105483",3.08535106611386,4.06835681842214,1.32498725202798,3.07048751766875,0.00213709619032378,0.0886971822255579
"ENSG00000143924",2.62491774357982,3.61993174473912,1.17967833935449,3.06857524121356,0.00215082159070437,0.0886971822255579
"ENSG00000166164",7.27177212095157,2.77038942246736,0.903187119168273,3.06734824232055,0.00215967091489184,0.0886971822255579
"ENSG00000070831",3.55776584908181,2.92286015447512,0.963518444821976,3.03352797259128,0.00241712301416278,0.0893716323263529
"ENSG00000126549",3.80216775631671,5.21240338021035,1.71630878400162,3.03698462001545,0.00238957647824386,0.0893716323263529
"ENSG00000135679",2.08315447317912,3.3705388709321,1.10914104142772,3.03887309642194,0.00237464861257912,0.0893716323263529
"ENSG00000136603",4.74868577584416,3.90701278007452,1.28311593037608,3.04494137090899,0.00232725672452524,0.0893716323263529
"ENSG00000137752",2.80273900804419,3.55517864963559,1.16398956866799,3.05430456194205,0.00225582941505634,0.0893716323263529
"ENSG00000140575",24.5428582588542,3.5913478738938,1.18193952667505,3.0385208319386,0.00237742666839557,0.0893716323263529
"ENSG00000155313",3.21099866049178,3.82851571604743,1.25764708071302,3.04418924415335,0.00233308327275203,0.0893716323263529
"ENSG00000160551",2.72978178590919,5.32637032052375,1.75208718324566,3.04001443047879,0.00236566813573642,0.0893716323263529
"ENSG00000173120",3.03183503950215,3.01278692565774,0.992765173288407,3.03474276366713,0.00240740921156003,0.0893716323263529
"ENSG00000185745",4.96781941461832,4.16440455779129,1.37383453894961,3.03122715270738,0.00243561938280959,0.0893716323263529
"ENSG00000198763",113.360765361242,1.77178349415879,0.581957367722582,3.04452455184551,0.00233048407505525,0.0893716323263529
"ENSG00000210184",65.4610886356353,-2.49989007365171,0.824374324108693,-3.03246959608376,0.00242561531214918,0.0893716323263529
"ENSG00000250397",7.62511705323733,1.47155136840138,0.480498001415808,3.06255460806369,0.00219456429693589,0.0893716323263529
"ENSG00000260923",3.97789380436517,2.72900476751712,0.900678473220909,3.02994336897822,0.00244599597722181,0.0893716323263529
"ENSG00000261505",6.12469986700962,1.20890729251687,0.39857758514738,3.03305388352399,0.00242092368279374,0.0893716323263529
"ENSG00000277177",2.22561614437832,3.59287575315019,1.18323372793213,3.03648862294456,0.00239351141220292,0.0893716323263529
"ENSG00000130066",50.4171412415788,2.44667595059075,0.808145710349089,3.02751832900762,0.00246570760409409,0.0894747868937703
"ENSG00000151726",33.9065672124475,2.71875049108985,0.901069673818288,3.01724780012751,0.00255081198427991,0.0913121749507766
"ENSG00000277140",3.77890230477263,4.85920347685218,1.61047096998485,3.01725617376256,0.00255074151708828,0.0913121749507766
"ENSG00000059378",2.5634404340303,3.27588834176079,1.09132594790637,3.00175062092616,0.00268431977328044,0.0920438368241688
"ENSG00000077238",6.33971862413098,3.71603107480023,1.23641580678029,3.00548654782813,0.00265156324609943,0.0920438368241688
"ENSG00000165029",9.01579454365082,4.01442341994677,1.33953576870792,2.99687661481334,0.00272761086851538,0.0920438368241688
"ENSG00000174718",47.4242593174862,3.83598187924539,1.27687980262429,3.00418400491693,0.00266294219902289,0.0920438368241688
"ENSG00000181381",8.22517058495738,3.34951884769976,1.11635038048641,3.00041896007625,0.00269608486102856,0.0920438368241688
"ENSG00000181617",18.1254795372734,2.56772796408292,0.852399438664262,3.01235295052121,0.00259230997052076,0.0920438368241688
"ENSG00000182944",1.94629923754688,3.17154960616966,1.05579531646474,3.00394362118348,0.0026650470517601,0.0920438368241688
"ENSG00000212907",30.2214122236597,1.78109046624026,0.594198471986468,2.99746726087309,0.00272233097513063,0.0920438368241688
"ENSG00000258441",8.85631920291765,1.27241934171458,0.423110270283401,3.00729958850281,0.00263579858566316,0.0920438368241688
"ENSG00000100918",2.91555768968734,3.51849834461618,1.17733637433871,2.9885242835485,0.00280328222878101,0.0923990321870343
"ENSG00000171988",13.0311554491555,2.94615995586401,0.986615246550793,2.98612855027711,0.00282533847004522,0.0923990321870343
"ENSG00000241860",48.5102949607326,2.25828167152108,0.755217103667541,2.99024169414893,0.00278756783228762,0.0923990321870343
"ENSG00000258804",6.16992765815668,-1.48485523493984,0.496145924122582,-2.99277926663564,0.00276449613842767,0.0923990321870343
"ENSG00000261501",20.8555097450674,1.0619514386168,0.355580094729199,2.98653230132456,0.00282161028152627,0.0923990321870343
"ENSG00000140379",8.62482669259627,3.21922945386963,1.07942651054063,2.98235166769926,0.00286043222052769,0.0924059140509494
"ENSG00000259563",3.60475430285306,-2.04778505696993,0.68653587087466,-2.98277940577383,0.00285643790932297,0.0924059140509494
"ENSG00000281128",13.0094640918402,-1.74220512609762,0.585421604108974,-2.97598365668329,0.00292050425590489,0.0937747366532371
"ENSG00000198888",98.3960334610059,1.68645515887649,0.568344658715655,2.96731065034999,0.00300417258739614,0.0958801588435226
"ENSG00000198900",4.31311960569632,3.05896157403173,1.03356299869951,2.95962759684769,0.00308011121656593,0.0977151450620736
"ENSG00000067182",7.54024816391025,2.76476664563147,0.940888492640518,2.93846366201419,0.00329843321918083,0.099683720163692
"ENSG00000078618",4.02965083370326,2.60996886103176,0.887404924590781,2.94112505881723,0.00327022476180473,0.099683720163692
"ENSG00000100664",2.42234185946572,4.75106754850822,1.62142874850969,2.93017349845011,0.00338772796538281,0.099683720163692
"ENSG00000131873",14.4691249877749,3.60117566630575,1.2314877284739,2.92424811310825,0.00345289405067059,0.099683720163692
"ENSG00000132549",5.33994848830901,2.19713548312495,0.751073408797551,2.92532721487571,0.0034409420121486,0.099683720163692
"ENSG00000135870",3.29782972067692,3.55680759878151,1.21135925335928,2.93621201878628,0.00332247153420162,0.099683720163692
"ENSG00000149269",4.99945021718407,4.13254183676138,1.40686049880785,2.93742118729129,0.00330954281090411,0.099683720163692
"ENSG00000166523",2.06942584703476,3.21100664057816,1.08988292958751,2.94619408507796,0.00321710468053079,0.099683720163692
"ENSG00000167658",9.06204737049222,3.60887583751856,1.23232266690035,2.92851534297906,0.00340585022960355,0.099683720163692
"ENSG00000170542",3.66905686314518,4.80565454891783,1.64384336439892,2.92342607148282,0.00346202425634566,0.099683720163692
"ENSG00000176155",2.87006592624642,2.07573639578001,0.709607241313957,2.92519054898093,0.00344245362638901,0.099683720163692
"ENSG00000198399",6.66832858906101,3.20586870711885,1.09001895035624,2.9411128183332,0.00327035399551111,0.099683720163692
"ENSG00000198961",2.26514029464929,4.07836376700358,1.38831739962045,2.93763066581068,0.00330730767825292,0.099683720163692
"ENSG00000259661",9.57548323346074,-1.60867257615113,0.547038371104336,-2.94069422023106,0.00327477631011256,0.099683720163692
"ENSG00000272892",4.38607223054884,-1.41347230527463,0.481279386347581,-2.93690597472175,0.00331504597574742,0.099683720163692
"ENSG00000276988",3.63812819622641,-1.53740588584691,0.524524327837825,-2.93104781657002,0.00337820778527876,0.099683720163692
"ENSG00000278613",5.30977988775966,2.55943712472645,0.872024484331186,2.93505190589855,0.00333491896402567,0.099683720163692
